phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,16384,16384,16384,OS2-fast-8,7.766938e+05,2.586015e-07,2.186148e+02,4.023558e-02,6.733048e-03,2.843724e-02,2.534899e-03,2.483141e-03,
5.000000e-01,16384,16384,16384,OS2-fast-9,2.616460e+04,2.275238e-08,1.966107e+02,4.473862e-02,7.035026e-03,3.192832e-02,2.849099e-03,2.875812e-03,
5.000000e-01,16384,16384,16384,OS2-fast-10,7.714721e+03,2.106521e-08,1.768067e+02,4.974977e-02,7.648044e-03,3.573922e-02,3.195510e-03,3.110151e-03,
5.000000e-01,16384,16384,16384,OS2-fast-11,6.603403e+03,2.117202e-08,1.630001e+02,5.396372e-02,7.875944e-03,3.903872e-02,3.501693e-03,3.488444e-03,
5.000000e-01,16384,16384,16384,OS2-fast-12,2.729667e+03,2.090993e-08,1.481086e+02,5.938950e-02,1.033203e-02,4.196618e-02,3.782190e-03,3.248183e-03,
5.000000e-01,16384,16384,16384,OS2-fast-13,2.634411e+03,2.111323e-08,1.397184e+02,6.295587e-02,1.053547e-02,4.480512e-02,4.007999e-03,3.542986e-03,
5.000000e-01,16384,16384,16384,OS2-fast-14,1.477424e+04,2.210324e-08,1.278788e+02,6.878462e-02,1.165867e-02,4.891208e-02,4.387288e-03,3.757493e-03,
5.000000e-01,16384,16384,16384,OS2-fast-15,1.026546e+04,2.153777e-08,1.156441e+02,7.606177e-02,1.300953e-02,5.389099e-02,4.777841e-03,4.311618e-03,
5.000000e-01,16384,16384,16384,OS2-accu-2,9.091569e+10,8.328732e-01,5.569806e+02,1.579246e-02,8.521845e-03,5.455024e-03,4.756706e-04,1.315754e-03,
5.000000e-01,16384,16384,16384,OS2-accu-3,8.381290e+10,8.162577e-02,3.981225e+02,2.209393e-02,9.919164e-03,9.391137e-03,7.974066e-04,1.956813e-03,
5.000000e-01,16384,16384,16384,OS2-accu-4,1.517805e+10,5.245483e-03,3.280195e+02,2.681576e-02,1.084932e-02,1.295502e-02,1.121503e-03,1.855885e-03,
5.000000e-01,16384,16384,16384,OS2-accu-5,1.445794e+09,3.285613e-04,2.775458e+02,3.169240e-02,1.141836e-02,1.646760e-02,1.438660e-03,2.331101e-03,
5.000000e-01,16384,16384,16384,OS2-accu-6,3.777312e+07,2.047536e-05,2.396721e+02,3.670053e-02,1.250546e-02,1.987681e-02,1.757860e-03,2.519652e-03,
5.000000e-01,16384,16384,16384,OS2-accu-7,2.348565e+06,1.217969e-06,2.131948e+02,4.125847e-02,1.281561e-02,2.333976e-02,2.070468e-03,2.987130e-03,
5.000000e-01,16384,16384,16384,OS2-accu-8,4.860793e+04,4.598515e-08,1.939581e+02,4.535049e-02,1.358793e-02,2.707986e-02,2.402712e-03,2.232289e-03,
5.000000e-01,16384,16384,16384,OS2-accu-9,1.377579e+03,2.089188e-08,1.747113e+02,5.034644e-02,1.405742e-02,3.076217e-02,2.745284e-03,2.727722e-03,
5.000000e-01,16384,16384,16384,OS2-accu-10,3.112274e+02,2.068260e-08,1.621053e+02,5.426159e-02,1.423974e-02,3.409767e-02,3.031353e-03,2.838219e-03,
5.000000e-01,16384,16384,16384,OS2-accu-11,4.005297e+02,2.068836e-08,1.480619e+02,5.940820e-02,1.492956e-02,3.771433e-02,3.387753e-03,3.318985e-03,
5.000000e-01,16384,16384,16384,OS2-accu-12,1.422997e+01,2.071662e-08,1.354734e+02,6.492854e-02,1.703865e-02,4.105789e-02,3.682927e-03,3.086841e-03,
5.000000e-01,16384,16384,16384,OS2-accu-13,5.043850e+02,2.076346e-08,1.261140e+02,6.974716e-02,1.770799e-02,4.448328e-02,3.967381e-03,3.524285e-03,
5.000000e-01,16384,16384,16384,OS2-accu-14,4.580801e+02,2.073705e-08,1.133129e+02,7.762661e-02,1.953661e-02,4.983144e-02,4.433926e-03,3.757182e-03,
5.000000e-01,16384,16384,16384,OS2-accu-15,1.639517e+03,2.070997e-08,1.073496e+02,8.193876e-02,1.994272e-02,5.309333e-02,4.717044e-03,4.114320e-03,
