phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,16384,16384,OS2-i8-accu-8,1.016182e+02,4.328010e-02,2.174773e-02,2.150928e-02,
-1.000000,16384,16384,OS2-i8-accu-9,9.723707e+01,4.523014e-02,2.174570e-02,2.346227e-02,
-1.000000,16384,16384,OS2-i8-accu-10,9.380100e+01,4.688699e-02,2.175306e-02,2.510803e-02,
-1.000000,16384,16384,OS2-i8-accu-11,8.983983e+01,4.895430e-02,2.175210e-02,2.717819e-02,
-1.000000,16384,16384,OS2-i8-accu-12,8.638816e+01,5.091029e-02,2.175214e-02,2.913458e-02,
-1.000000,16384,16384,OS2-f8-fast-3,1.082496e+02,4.062877e-02,2.642309e-02,1.378542e-02,
-1.000000,16384,16384,OS2-f8-fast-4,9.912483e+01,4.436877e-02,2.642269e-02,1.754274e-02,
-1.000000,16384,16384,OS2-f8-fast-5,9.175948e+01,4.793016e-02,2.641758e-02,2.101230e-02,
-1.000000,16384,16384,OS2-f8-fast-6,8.471205e+01,5.191760e-02,2.650603e-02,2.495549e-02,
-1.000000,16384,16384,OS2-f8-fast-7,7.876451e+01,5.583792e-02,2.659870e-02,2.878608e-02,
-1.000000,16384,16384,OS2-f8-fast-8,7.375533e+01,5.963022e-02,2.668621e-02,3.251781e-02,
-1.000000,16384,16384,OS2-f8-fast-9,6.893822e+01,6.379693e-02,2.677998e-02,3.658784e-02,
-1.000000,16384,16384,OS2-f8-fast-10,6.442219e+01,6.826912e-02,2.716197e-02,4.069376e-02,
-1.000000,16384,16384,OS2-f8-fast-11,6.053779e+01,7.264960e-02,2.737970e-02,4.487085e-02,
-1.000000,16384,16384,OS2-f8-fast-12,5.643426e+01,7.793221e-02,2.842928e-02,4.914245e-02,
-1.000000,16384,16384,OS2-f8-accu-3,1.012961e+02,4.341771e-02,2.642594e-02,1.657181e-02,
-1.000000,16384,16384,OS2-f8-accu-4,9.346016e+01,4.705798e-02,2.642410e-02,2.020843e-02,
-1.000000,16384,16384,OS2-f8-accu-5,8.682887e+01,5.065189e-02,2.641894e-02,2.371696e-02,
-1.000000,16384,16384,OS2-f8-accu-6,8.055044e+01,5.459991e-02,2.648784e-02,2.766123e-02,
-1.000000,16384,16384,OS2-f8-accu-7,7.416945e+01,5.929728e-02,2.700912e-02,3.174234e-02,
-1.000000,16384,16384,OS2-f8-accu-8,7.066684e+01,6.223635e-02,2.657557e-02,3.521874e-02,
-1.000000,16384,16384,OS2-f8-accu-9,6.622571e+01,6.640995e-02,2.673621e-02,3.925013e-02,
-1.000000,16384,16384,OS2-f8-accu-10,6.209902e+01,7.082312e-02,2.701779e-02,4.336611e-02,
-1.000000,16384,16384,OS2-f8-accu-11,5.852969e+01,7.514214e-02,2.719512e-02,4.755453e-02,
-1.000000,16384,16384,OS2-f8-accu-12,5.546047e+01,7.930056e-02,2.696334e-02,5.179379e-02,
-1.000000,16384,16384,BF16x9,1.106063e+02,3.976307e-02,,,
-1.000000,16384,16384,STRSM,6.020425e+01,7.305209e-02,,,
-1.000000,32768,32768,OS2-i8-fast-3,2.351337e+02,1.496356e-01,8.244374e-02,6.715936e-02,
-1.000000,32768,32768,OS2-i8-fast-4,2.144137e+02,1.640957e-01,8.243784e-02,8.161531e-02,
-1.000000,32768,32768,OS2-i8-fast-5,1.974459e+02,1.781975e-01,8.251298e-02,9.559067e-02,
-1.000000,32768,32768,OS2-i8-fast-6,1.838274e+02,1.913989e-01,8.258288e-02,1.087619e-01,
-1.000000,32768,32768,OS2-i8-fast-7,1.708554e+02,2.059307e-01,8.290890e-02,1.230315e-01,
-1.000000,32768,32768,OS2-i8-fast-8,1.587400e+02,2.216478e-01,8.321693e-02,1.384191e-01,
-1.000000,32768,32768,OS2-i8-fast-9,1.481527e+02,2.374872e-01,8.354218e-02,1.538547e-01,
-1.000000,32768,32768,OS2-i8-fast-10,1.391769e+02,2.528033e-01,8.393824e-02,1.688696e-01,
-1.000000,32768,32768,OS2-i8-fast-11,1.308325e+02,2.689269e-01,8.397882e-02,1.848918e-01,
-1.000000,32768,32768,OS2-i8-fast-12,1.228563e+02,2.863864e-01,8.519264e-02,2.012065e-01,
-1.000000,32768,32768,OS2-i8-accu-3,1.962008e+02,1.793284e-01,8.244573e-02,9.685101e-02,
-1.000000,32768,32768,OS2-i8-accu-4,1.817494e+02,1.935872e-01,8.244920e-02,1.111078e-01,
-1.000000,32768,32768,OS2-i8-accu-5,1.695640e+02,2.074991e-01,8.245968e-02,1.250138e-01,
-1.000000,32768,32768,OS2-i8-accu-6,1.590345e+02,2.212374e-01,8.252483e-02,1.386782e-01,
-1.000000,32768,32768,OS2-i8-accu-7,1.493931e+02,2.355153e-01,8.264861e-02,1.528113e-01,
-1.000000,32768,32768,OS2-i8-accu-8,1.399541e+02,2.513993e-01,8.292547e-02,1.684045e-01,
-1.000000,32768,32768,OS2-i8-accu-9,1.320474e+02,2.664526e-01,8.313907e-02,1.831584e-01,
-1.000000,32768,32768,OS2-i8-accu-10,1.248455e+02,2.818232e-01,8.326710e-02,1.983566e-01,
-1.000000,32768,32768,OS2-i8-accu-11,1.177818e+02,2.987252e-01,8.392483e-02,2.147225e-01,
-1.000000,32768,32768,OS2-i8-accu-12,1.108988e+02,3.172657e-01,8.555141e-02,2.318524e-01,
-1.000000,32768,32768,OS2-f8-fast-3,1.582788e+02,2.222937e-01,1.034760e-01,1.187024e-01,
-1.000000,32768,32768,OS2-f8-fast-4,1.332732e+02,2.640019e-01,1.100987e-01,1.535810e-01,
-1.000000,32768,32768,OS2-f8-fast-5,1.178343e+02,2.985919e-01,1.117160e-01,1.864876e-01,
-1.000000,32768,32768,OS2-f8-fast-6,1.032573e+02,3.407446e-01,1.172199e-01,2.232458e-01,
-1.000000,32768,32768,OS2-f8-fast-7,9.285970e+01,3.788982e-01,1.199678e-01,2.588321e-01,
-1.000000,32768,32768,OS2-f8-fast-8,8.481425e+01,4.148403e-01,1.213925e-01,2.936720e-01,
-1.000000,32768,32768,OS2-f8-fast-9,7.722204e+01,4.556260e-01,1.236373e-01,3.320728e-01,
-1.000000,32768,32768,OS2-f8-fast-10,7.070380e+01,4.976306e-01,1.258560e-01,3.703720e-01,
-1.000000,32768,32768,OS2-f8-fast-11,6.583805e+01,5.344079e-01,1.265156e-01,4.086046e-01,
-1.000000,32768,32768,OS2-f8-fast-12,6.115128e+01,5.753661e-01,1.269085e-01,4.446943e-01,
-1.000000,32768,32768,OS2-f8-accu-3,1.422629e+02,2.473194e-01,1.059400e-01,1.411746e-01,
-1.000000,32768,32768,OS2-f8-accu-4,1.230693e+02,2.858906e-01,1.097078e-01,1.755363e-01,
-1.000000,32768,32768,OS2-f8-accu-5,1.090501e+02,3.226440e-01,1.137420e-01,2.088419e-01,
-1.000000,32768,32768,OS2-f8-accu-6,9.671796e+01,3.637832e-01,1.172541e-01,2.457146e-01,
-1.000000,32768,32768,OS2-f8-accu-7,8.814979e+01,3.991430e-01,1.193643e-01,2.794854e-01,
