phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,32768,32768,OS2-i8-fast-12,1.761928e+02,7.987697e-01,2.720299e-01,5.261526e-01,
-1.000000,32768,32768,OS2-i8-accu-3,3.323581e+02,4.234514e-01,2.326876e-01,1.908703e-01,
-1.000000,32768,32768,OS2-i8-accu-4,2.974021e+02,4.732229e-01,2.414490e-01,2.321108e-01,
-1.000000,32768,32768,OS2-i8-accu-5,2.702259e+02,5.208143e-01,2.472756e-01,2.737394e-01,
-1.000000,32768,32768,OS2-i8-accu-6,2.465556e+02,5.708145e-01,2.539555e-01,3.163165e-01,
-1.000000,32768,32768,OS2-i8-accu-7,2.278836e+02,6.175850e-01,2.573515e-01,3.590778e-01,
-1.000000,32768,32768,OS2-i8-accu-8,2.113719e+02,6.658287e-01,2.611759e-01,4.051327e-01,
-1.000000,32768,32768,OS2-i8-accu-9,2.000535e+02,7.034994e-01,2.607299e-01,4.421797e-01,
-1.000000,32768,32768,OS2-i8-accu-10,1.873103e+02,7.513603e-01,2.639242e-01,4.870159e-01,
-1.000000,32768,32768,OS2-i8-accu-11,1.762420e+02,7.985468e-01,2.681789e-01,5.304285e-01,
-1.000000,32768,32768,OS2-i8-accu-12,1.664865e+02,8.453385e-01,2.718516e-01,5.770176e-01,
-1.000000,32768,32768,OS2-f8-fast-3,2.135973e+02,6.588917e-01,3.342806e-01,3.240511e-01,
-1.000000,32768,32768,OS2-f8-fast-4,1.797907e+02,7.827853e-01,3.462614e-01,4.366353e-01,
-1.000000,32768,32768,OS2-f8-fast-5,1.565680e+02,8.988905e-01,3.532837e-01,5.448541e-01,
-1.000000,32768,32768,OS2-f8-fast-6,1.382567e+02,1.017943e+00,3.560231e-01,6.593768e-01,
-1.000000,32768,32768,OS2-f8-fast-7,1.243414e+02,1.131863e+00,3.608382e-01,7.682337e-01,
-1.000000,32768,32768,OS2-f8-fast-8,1.140528e+02,1.233968e+00,3.610594e-01,8.717578e-01,
-1.000000,32768,32768,OS2-f8-fast-9,1.038328e+02,1.355424e+00,3.689127e-01,9.838357e-01,
-1.000000,32768,32768,OS2-f8-fast-10,9.639917e+01,1.459945e+00,3.622215e-01,1.093022e+00,
-1.000000,32768,32768,OS2-f8-fast-11,8.949505e+01,1.572573e+00,3.659829e-01,1.208640e+00,
-1.000000,32768,32768,OS2-f8-fast-12,8.314973e+01,1.692579e+00,3.667514e-01,1.325845e+00,
-1.000000,32768,32768,OS2-f8-accu-3,1.973413e+02,7.131679e-01,3.392457e-01,3.722233e-01,
-1.000000,32768,32768,OS2-f8-accu-4,1.681780e+02,8.368364e-01,3.531671e-01,4.820686e-01,
-1.000000,32768,32768,OS2-f8-accu-5,1.486338e+02,9.468740e-01,3.552594e-01,5.920702e-01,
-1.000000,32768,32768,OS2-f8-accu-6,1.323551e+02,1.063332e+00,3.618325e-01,7.032635e-01,
-1.000000,32768,32768,OS2-f8-accu-7,1.194774e+02,1.177942e+00,3.666333e-01,8.126782e-01,
