phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-accu-18,2.743505e-14,4.543438e-17,6.161078e+01,8.923045e-03,2.174017e-03,4.982044e-03,1.329763e-03,4.118330e-04,
5.000000e-01,4096,4096,4096,OS2-accu-19,1.804944e-15,4.544434e-17,5.703887e+01,9.638265e-03,2.521369e-03,5.247445e-03,1.404981e-03,4.391893e-04,
5.000000e-01,4096,4096,4096,OS2-accu-20,6.824577e-16,4.544171e-17,5.458342e+01,1.007185e-02,2.613968e-03,5.524610e-03,1.478727e-03,4.293350e-04,
5.000000e-01,8192,8192,8192,INT8-GEMM,,,1.582425e+03,6.948269e-04,,,,,
5.000000e-01,8192,8192,8192,ZGEMMEx,1.049716e-07,3.507193e-15,5.766028e+01,7.627515e-02,,,,,
5.000000e-01,8192,8192,8192,ZGEMM,1.049716e-07,3.507193e-15,5.761865e+01,7.633026e-02,,,,,
5.000000e-01,8192,8192,8192,ZGEMM3m,2.532060e-07,3.600617e-15,6.462156e+01,6.805851e-02,,,,,
5.000000e-01,8192,8192,8192,OS2-fast-2,7.321695e+04,1.000000e+00,6.560445e+02,6.703884e-03,1.561038e-03,4.105064e-03,5.166712e-04,4.966589e-04,
5.000000e-01,8192,8192,8192,OS2-fast-3,7.651638e+06,2.997086e-01,4.577508e+02,9.607949e-03,1.797463e-03,6.391826e-03,7.751362e-04,6.189075e-04,
5.000000e-01,8192,8192,8192,OS2-fast-4,5.085780e+05,2.088320e-02,3.534969e+02,1.244154e-02,2.026762e-03,8.783677e-03,1.033719e-03,5.728135e-04,
5.000000e-01,8192,8192,8192,OS2-fast-5,2.400101e+04,1.314040e-03,2.891248e+02,1.521158e-02,2.159520e-03,1.104749e-02,1.291817e-03,6.878971e-04,
5.000000e-01,8192,8192,8192,OS2-fast-6,2.401477e+03,8.215597e-05,2.426410e+02,1.812573e-02,2.377707e-03,1.336763e-02,1.550464e-03,8.050928e-04,
5.000000e-01,8192,8192,8192,OS2-fast-7,2.039616e+02,5.134868e-06,2.101696e+02,2.092618e-02,2.625433e-03,1.554833e-02,1.809155e-03,9.184785e-04,
5.000000e-01,8192,8192,8192,OS2-fast-8,7.474063e+00,3.209217e-07,1.838329e+02,2.392415e-02,2.952233e-03,1.795951e-02,2.067220e-03,9.195629e-04,
5.000000e-01,8192,8192,8192,OS2-fast-9,8.499267e-01,2.005813e-08,1.640211e+02,2.681390e-02,3.247032e-03,2.018696e-02,2.325796e-03,1.028960e-03,
5.000000e-01,8192,8192,8192,OS2-fast-10,5.123440e-02,1.253657e-09,1.473805e+02,2.984144e-02,3.608102e-03,2.247844e-02,2.584175e-03,1.145492e-03,
5.000000e-01,8192,8192,8192,OS2-fast-11,1.365101e-03,7.834771e-11,1.335033e+02,3.294336e-02,3.953390e-03,2.486297e-02,2.842175e-03,1.259630e-03,
5.000000e-01,8192,8192,8192,OS2-fast-12,1.409307e-04,4.897037e-12,1.232202e+02,3.569256e-02,4.328772e-03,2.702805e-02,3.100684e-03,1.209580e-03,
5.000000e-01,8192,8192,8192,OS2-fast-13,8.695260e-06,3.059678e-13,1.117314e+02,3.936268e-02,5.471222e-03,2.919258e-02,3.360434e-03,1.312899e-03,
5.000000e-01,8192,8192,8192,OS2-fast-14,7.188122e-07,2.094907e-14,1.036826e+02,4.241835e-02,5.931455e-03,3.140853e-02,3.617541e-03,1.435304e-03,
5.000000e-01,8192,8192,8192,OS2-fast-15,5.881652e-08,2.269036e-15,9.657287e+01,4.554122e-02,6.432573e-03,3.364864e-02,3.876983e-03,1.557162e-03,
5.000000e-01,8192,8192,8192,OS2-fast-16,3.146317e-09,9.586238e-17,9.049398e+01,4.860043e-02,6.940968e-03,3.597650e-02,4.135000e-03,1.521949e-03,
5.000000e-01,8192,8192,8192,OS2-fast-17,6.155327e-11,4.615043e-17,8.556685e+01,5.139895e-02,7.369934e-03,3.798615e-02,4.393813e-03,1.623090e-03,
5.000000e-01,8192,8192,8192,OS2-fast-18,6.428141e-13,4.545990e-17,8.076315e+01,5.445610e-02,7.830550e-03,4.020594e-02,4.652673e-03,1.741205e-03,
5.000000e-01,8192,8192,8192,OS2-fast-19,1.986725e-14,4.545283e-17,7.569140e+01,5.810497e-02,9.050937e-03,4.227230e-02,4.910211e-03,1.845734e-03,
5.000000e-01,8192,8192,8192,OS2-fast-20,2.085957e-14,4.545235e-17,7.201802e+01,6.106869e-02,9.509587e-03,4.454671e-02,5.168510e-03,1.818103e-03,
5.000000e-01,8192,8192,8192,OS2-accu-2,2.656909e+07,8.240182e-01,4.339335e+02,1.013530e-02,4.958242e-03,4.138164e-03,5.172222e-04,4.969427e-04,
5.000000e-01,8192,8192,8192,OS2-accu-3,2.065469e+06,8.012363e-02,3.378176e+02,1.301900e-02,5.187947e-03,6.412524e-03,7.750428e-04,6.187402e-04,
5.000000e-01,8192,8192,8192,OS2-accu-4,1.036136e+05,5.143232e-03,2.797930e+02,1.571893e-02,5.424528e-03,8.668960e-03,1.033814e-03,5.668668e-04,
5.000000e-01,8192,8192,8192,OS2-accu-5,7.253422e+03,3.219640e-04,2.380935e+02,1.847193e-02,5.574495e-03,1.090047e-02,1.292305e-03,6.796861e-04,
5.000000e-01,8192,8192,8192,OS2-accu-6,5.423999e+02,2.012534e-05,2.062186e+02,2.132711e-02,5.805054e-03,1.315265e-02,1.550998e-03,7.934634e-04,
5.000000e-01,8192,8192,8192,OS2-accu-7,2.420466e+01,1.283627e-06,1.817253e+02,2.420162e-02,6.066779e-03,1.539038e-02,1.809510e-03,9.098732e-04,
