phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-accu-11,5.499382e-05,2.066077e-08,3.054481e+01,4.499585e-03,7.201633e-04,2.830451e-03,5.794068e-04,2.109061e-04,
5.000000e-01,4096,4096,4096,OS2-accu-12,1.618251e-05,2.066064e-08,2.773550e+01,4.955345e-03,7.551497e-04,3.168650e-03,6.433043e-04,2.222640e-04,
5.000000e-01,4096,4096,4096,OS2-accu-13,2.888647e-04,2.066344e-08,2.628718e+01,5.228365e-03,7.915888e-04,3.349042e-03,6.902561e-04,2.373416e-04,
5.000000e-01,4096,4096,4096,OS2-accu-14,6.193962e-04,2.066309e-08,2.436581e+01,5.640648e-03,8.188005e-04,3.670133e-03,7.423289e-04,2.482514e-04,
5.000000e-01,4096,4096,4096,OS2-accu-15,1.925340e-04,2.066201e-08,2.311976e+01,5.944652e-03,8.471344e-04,3.882758e-03,7.873123e-04,2.628403e-04,
5.000000e-01,8192,8192,8192,INT8-GEMM,,,1.180581e+03,9.313311e-04,,,,,
5.000000e-01,8192,8192,8192,SGEMM,5.276250e+01,1.331791e-06,8.827759e+01,1.245516e-02,,,,,
5.000000e-01,8192,8192,8192,OS2-fast-2,3.211598e+06,1.000000e+00,3.050464e+02,3.604408e-03,6.793107e-04,2.204199e-03,2.291701e-04,3.327866e-04,
5.000000e-01,8192,8192,8192,OS2-fast-3,3.159752e+06,1.538245e-01,1.886756e+02,5.827524e-03,8.554024e-04,4.032814e-03,3.581184e-04,4.195558e-04,
5.000000e-01,8192,8192,8192,OS2-fast-4,2.295111e+05,1.013000e-02,1.428685e+02,7.695967e-03,9.707557e-04,5.649673e-03,4.847076e-04,4.318224e-04,
5.000000e-01,8192,8192,8192,OS2-fast-5,1.959611e+04,6.350689e-04,1.166962e+02,9.422002e-03,1.094703e-03,7.050557e-03,6.162432e-04,4.982886e-04,
5.000000e-01,8192,8192,8192,OS2-fast-6,2.751638e+03,3.964592e-05,9.781665e+01,1.124054e-02,1.253012e-03,8.512367e-03,7.438678e-04,5.686152e-04,
5.000000e-01,8192,8192,8192,OS2-fast-7,4.327932e+01,2.415625e-06,8.486212e+01,1.295645e-02,1.328511e-03,9.950535e-03,8.837231e-04,6.284254e-04,
5.000000e-01,8192,8192,8192,OS2-fast-8,5.155580e+00,1.029822e-07,7.487644e+01,1.468435e-02,1.430496e-03,1.139858e-02,9.981939e-04,6.906541e-04,
5.000000e-01,8192,8192,8192,OS2-fast-9,4.845041e-02,2.129881e-08,6.723341e+01,1.635365e-02,1.490637e-03,1.282286e-02,1.123181e-03,7.515843e-04,
5.000000e-01,8192,8192,8192,OS2-fast-10,5.631800e-03,2.067100e-08,6.141525e+01,1.790291e-02,1.559928e-03,1.411042e-02,1.249383e-03,8.119206e-04,
5.000000e-01,8192,8192,8192,OS2-fast-11,1.388556e-02,2.072553e-08,5.611919e+01,1.959244e-02,1.631889e-03,1.553953e-02,1.380127e-03,8.745522e-04,
5.000000e-01,8192,8192,8192,OS2-fast-12,9.057094e-03,2.071208e-08,5.150176e+01,2.134901e-02,1.731792e-03,1.702872e-02,1.491108e-03,9.318202e-04,
5.000000e-01,8192,8192,8192,OS2-fast-13,4.652540e-03,2.071127e-08,4.802515e+01,2.289450e-02,1.806788e-03,1.829981e-02,1.629211e-03,9.923440e-04,
5.000000e-01,8192,8192,8192,OS2-fast-14,5.201413e-03,2.070576e-08,4.478075e+01,2.455322e-02,1.887044e-03,1.968412e-02,1.757701e-03,1.058427e-03,
5.000000e-01,8192,8192,8192,OS2-fast-15,4.862382e-03,2.069037e-08,4.201945e+01,2.616673e-02,1.973072e-03,2.102049e-02,1.883961e-03,1.120518e-03,
5.000000e-01,8192,8192,8192,OS2-accu-2,3.695173e+07,5.303381e-01,1.947623e+02,5.645402e-03,2.246743e-03,2.626248e-03,2.408565e-04,3.732894e-04,
5.000000e-01,8192,8192,8192,OS2-accu-3,1.480782e+06,4.110166e-02,1.424488e+02,7.718646e-03,2.500829e-03,4.264993e-03,3.686861e-04,4.251120e-04,
5.000000e-01,8192,8192,8192,OS2-accu-4,7.060919e+04,2.603865e-03,1.160234e+02,9.476640e-03,2.638060e-03,5.746312e-03,4.973721e-04,4.295124e-04,
5.000000e-01,8192,8192,8192,OS2-accu-5,6.760081e+03,1.628090e-04,9.969470e+01,1.102879e-02,2.683996e-03,7.116377e-03,6.183969e-04,4.511160e-04,
5.000000e-01,8192,8192,8192,OS2-accu-6,3.000189e+02,1.011177e-05,8.599672e+01,1.278551e-02,2.814094e-03,8.559847e-03,7.352510e-04,5.159474e-04,
5.000000e-01,8192,8192,8192,OS2-accu-7,1.254684e+01,5.713299e-07,7.508231e+01,1.464408e-02,2.967649e-03,1.004669e-02,8.577854e-04,6.063443e-04,
5.000000e-01,8192,8192,8192,OS2-accu-8,1.618853e+00,4.396279e-08,6.684323e+01,1.644911e-02,3.111468e-03,1.151598e-02,9.830750e-04,6.700482e-04,
5.000000e-01,8192,8192,8192,OS2-accu-9,9.545395e-03,2.087139e-08,6.054181e+01,1.816120e-02,3.200997e-03,1.293703e-02,1.102341e-03,7.524212e-04,
5.000000e-01,8192,8192,8192,OS2-accu-10,6.045086e-04,2.065999e-08,5.694728e+01,1.930753e-02,3.172163e-03,1.392156e-02,1.235058e-03,8.102191e-04,
5.000000e-01,8192,8192,8192,OS2-accu-11,9.453432e-04,2.065940e-08,5.233879e+01,2.100759e-02,3.276692e-03,1.533527e-02,1.359154e-03,8.684443e-04,
5.000000e-01,8192,8192,8192,OS2-accu-12,3.757773e-04,2.065905e-08,4.815395e+01,2.283326e-02,3.391942e-03,1.687517e-02,1.472116e-03,9.280005e-04,
5.000000e-01,8192,8192,8192,OS2-accu-13,4.906870e-04,2.065921e-08,4.523914e+01,2.430443e-02,3.432139e-03,1.810913e-02,1.604050e-03,9.936456e-04,
5.000000e-01,8192,8192,8192,OS2-accu-14,6.019302e-04,2.065888e-08,4.236077e+01,2.595589e-02,3.496614e-03,1.949935e-02,1.736898e-03,1.057075e-03,
5.000000e-01,8192,8192,8192,OS2-accu-15,5.104311e-04,2.065791e-08,3.979304e+01,2.763075e-02,3.625172e-03,2.085651e-02,1.861472e-03,1.118691e-03,
5.000000e-01,16384,16384,16384,INT8-GEMM,,,1.175397e+03,7.483507e-03,,,,,
5.000000e-01,16384,16384,16384,SGEMM,8.341978e+02,1.883023e-06,1.007100e+02,8.734079e-02,,,,,
5.000000e-01,16384,16384,16384,OS2-fast-2,2.655542e+04,1.000000e+00,4.554614e+02,1.931249e-02,2.210326e-03,1.498051e-02,7.117288e-04,1.246375e-03,
5.000000e-01,16384,16384,16384,OS2-fast-3,1.296461e+08,2.992772e-01,2.428595e+02,3.621885e-02,2.751413e-03,3.036660e-02,1.208132e-03,1.719509e-03,
5.000000e-01,16384,16384,16384,OS2-fast-4,8.691699e+06,2.084881e-02,1.739045e+02,5.058001e-02,3.112880e-03,4.375791e-02,1.713768e-03,1.822416e-03,
5.000000e-01,16384,16384,16384,OS2-fast-5,2.589406e+05,1.311745e-03,1.407195e+02,6.250799e-02,3.606696e-03,5.457886e-02,2.195839e-03,1.950892e-03,
5.000000e-01,16384,16384,16384,OS2-fast-6,3.149782e+04,8.195761e-05,1.175334e+02,7.483909e-02,4.113727e-03,6.573073e-02,2.668265e-03,2.150743e-03,
5.000000e-01,16384,16384,16384,OS2-fast-7,6.169825e+02,5.059836e-06,1.019930e+02,8.624210e-02,4.342350e-03,7.618463e-02,3.150870e-03,2.380892e-03,
5.000000e-01,16384,16384,16384,OS2-fast-8,1.298870e+02,2.585129e-07,8.913708e+01,9.868051e-02,4.739478e-03,8.757700e-02,3.567433e-03,2.614561e-03,
5.000000e-01,16384,16384,16384,OS2-fast-9,2.640758e+00,2.270913e-08,8.009233e+01,1.098244e-01,5.095239e-03,9.766047e-02,4.040301e-03,2.842685e-03,
5.000000e-01,16384,16384,16384,OS2-fast-10,4.566364e-02,2.070497e-08,7.290389e+01,1.206533e-01,5.393623e-03,1.075659e-01,4.446773e-03,3.064308e-03,
5.000000e-01,16384,16384,16384,OS2-fast-11,1.045787e-02,2.071186e-08,6.701192e+01,1.312616e-01,5.669243e-03,1.173129e-01,4.858131e-03,3.241061e-03,
5.000000e-01,16384,16384,16384,OS2-fast-12,1.866260e-01,2.070148e-08,6.111937e+01,1.439166e-01,6.036046e-03,1.288114e-01,5.381731e-03,3.503685e-03,
5.000000e-01,16384,16384,16384,OS2-fast-13,6.415050e-02,2.070071e-08,5.668977e+01,1.551619e-01,6.399956e-03,1.391494e-01,5.769239e-03,3.657241e-03,
5.000000e-01,16384,16384,16384,OS2-fast-14,2.192320e-02,2.070737e-08,5.233756e+01,1.680646e-01,6.745985e-03,1.508723e-01,6.314963e-03,3.941679e-03,
5.000000e-01,16384,16384,16384,OS2-fast-15,4.792615e-02,2.076428e-08,4.916008e+01,1.789275e-01,7.080585e-03,1.608321e-01,6.747408e-03,4.082115e-03,
5.000000e-01,16384,16384,16384,OS2-accu-2,1.290258e+08,8.240538e-01,2.745389e+02,3.203951e-02,1.269392e-02,1.695405e-02,7.155332e-04,1.508392e-03,
5.000000e-01,16384,16384,16384,OS2-accu-3,2.704192e+07,8.014239e-02,1.813269e+02,4.850958e-02,1.325301e-02,3.204233e-02,1.210407e-03,1.831992e-03,
5.000000e-01,16384,16384,16384,OS2-accu-4,1.532768e+06,5.145169e-03,1.433656e+02,6.135428e-02,1.368979e-02,4.392122e-02,1.757530e-03,1.810735e-03,
5.000000e-01,16384,16384,16384,OS2-accu-5,1.246122e+04,3.219922e-04,1.204609e+02,7.302032e-02,1.407250e-02,5.462614e-02,2.202450e-03,1.938025e-03,
5.000000e-01,16384,16384,16384,OS2-accu-6,1.043379e+03,2.006575e-05,1.025380e+02,8.578371e-02,1.491717e-02,6.583268e-02,2.674255e-03,2.177235e-03,
5.000000e-01,16384,16384,16384,OS2-accu-7,1.261689e+02,1.215954e-06,9.075126e+01,9.692529e-02,1.498136e-02,7.629117e-02,3.082073e-03,2.387803e-03,
5.000000e-01,16384,16384,16384,OS2-accu-8,4.612072e+01,4.590977e-08,8.031247e+01,1.095234e-01,1.543495e-02,8.768566e-02,3.593298e-03,2.626406e-03,
5.000000e-01,16384,16384,16384,OS2-accu-9,3.465086e-01,2.089134e-08,7.348601e+01,1.196975e-01,1.569464e-02,9.703969e-02,3.951745e-03,2.828767e-03,
5.000000e-01,16384,16384,16384,OS2-accu-10,4.886400e-03,2.066289e-08,6.720661e+01,1.308814e-01,1.605239e-02,1.071440e-01,4.451129e-03,3.051658e-03,
5.000000e-01,16384,16384,16384,OS2-accu-11,7.101180e-03,2.066173e-08,6.197799e+01,1.419228e-01,1.631565e-02,1.173187e-01,4.845827e-03,3.261980e-03,
5.000000e-01,16384,16384,16384,OS2-accu-12,6.017965e-03,2.066135e-08,5.681618e+01,1.548167e-01,1.677321e-02,1.289739e-01,5.388962e-03,3.494917e-03,
5.000000e-01,16384,16384,16384,OS2-accu-13,1.532609e-03,2.066866e-08,5.300130e+01,1.659600e-01,1.703639e-02,1.392788e-01,5.784774e-03,3.676848e-03,
5.000000e-01,16384,16384,16384,OS2-accu-14,4.814186e-03,2.066762e-08,4.920533e+01,1.787630e-01,1.744663e-02,1.509203e-01,6.300562e-03,3.905500e-03,
5.000000e-01,16384,16384,16384,OS2-accu-15,1.203469e-03,2.066489e-08,4.636900e+01,1.896977e-01,1.770786e-02,1.610016e-01,6.712080e-03,4.093482e-03,
