phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,4096,4096,4096,OS2-i8-accu-4,4.180373e+02,1.315088e-03,4.927200e-04,5.728160e-04,1.561120e-04,7.577600e-05,
-1.000000,4096,4096,4096,OS2-i8-accu-5,3.591598e+02,1.530672e-03,5.214080e-04,7.145600e-04,1.963840e-04,7.987200e-05,
-1.000000,4096,4096,4096,OS2-i8-accu-6,3.146179e+02,1.747376e-03,5.498240e-04,8.587200e-04,2.358880e-04,8.396800e-05,
-1.000000,4096,4096,4096,OS2-i8-accu-7,2.791455e+02,1.969424e-03,5.797120e-04,1.006384e-03,2.748640e-04,8.806400e-05,
-1.000000,4096,4096,4096,OS2-i8-accu-8,2.482461e+02,2.214560e-03,6.753280e-04,1.108464e-03,3.145600e-04,9.523200e-05,
-1.000000,4096,4096,4096,OS2-i8-accu-9,2.274244e+02,2.417312e-03,7.053280e-04,1.235872e-03,3.525760e-04,1.024000e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-10,2.103662e+02,2.613328e-03,7.466720e-04,1.344512e-03,3.917920e-04,1.064960e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-11,1.949256e+02,2.820336e-03,7.792960e-04,1.473584e-03,4.300320e-04,1.126400e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-12,1.818380e+02,3.023328e-03,8.238880e-04,1.582576e-03,4.700640e-04,1.208320e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-3,3.056699e+02,1.798528e-03,3.196640e-04,1.067440e-03,3.133440e-04,8.192000e-05,
-1.000000,4096,4096,4096,OS2-f8-fast-4,2.312043e+02,2.377792e-03,3.940000e-04,1.461952e-03,4.180480e-04,8.598400e-05,
-1.000000,4096,4096,4096,OS2-f8-fast-5,1.860955e+02,2.954160e-03,4.648960e-04,1.853616e-03,5.244800e-04,9.216000e-05,
-1.000000,4096,4096,4096,OS2-f8-fast-6,1.529819e+02,3.593600e-03,6.358560e-04,2.211632e-03,6.309440e-04,9.622400e-05,
-1.000000,4096,4096,4096,OS2-f8-fast-7,1.302936e+02,4.219360e-03,7.909120e-04,2.569712e-03,7.390400e-04,1.013440e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-8,1.137694e+02,4.832192e-03,9.313600e-04,2.924672e-03,8.426400e-04,1.085440e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-9,1.026730e+02,5.354432e-03,1.052992e-03,3.218480e-03,9.491680e-04,1.126400e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-10,9.195480e+01,5.978544e-03,1.225792e-03,3.557648e-03,1.053952e-03,1.167360e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-11,7.833600e+01,7.017920e-03,1.923696e-03,3.803536e-03,1.147872e-03,1.229280e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-12,7.221118e+01,7.613168e-03,2.059504e-03,4.140448e-03,1.251936e-03,1.331200e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-3,2.569510e+02,2.139536e-03,6.500320e-04,1.080368e-03,3.133440e-04,8.089600e-05,
-1.000000,4096,4096,4096,OS2-f8-accu-4,2.024579e+02,2.715408e-03,7.319200e-04,1.461728e-03,4.187520e-04,8.598400e-05,
-1.000000,4096,4096,4096,OS2-f8-accu-5,1.685871e+02,3.260960e-03,7.967680e-04,1.829504e-03,5.252480e-04,9.011200e-05,
-1.000000,4096,4096,4096,OS2-f8-accu-6,1.413841e+02,3.888384e-03,9.478720e-04,2.193232e-03,6.304640e-04,9.622400e-05,
-1.000000,4096,4096,4096,OS2-f8-accu-7,1.220439e+02,4.504576e-03,1.089168e-03,2.555376e-03,7.389920e-04,1.003520e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-8,1.085091e+02,5.066448e-03,1.235888e-03,2.861328e-03,8.429280e-04,1.064960e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-9,9.755081e+01,5.635584e-03,1.348208e-03,3.204256e-03,9.482240e-04,1.105920e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-10,8.776165e+01,6.264192e-03,1.500736e-03,3.562352e-03,1.053632e-03,1.167360e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-11,8.014083e+01,6.859872e-03,1.658928e-03,3.904912e-03,1.150928e-03,1.249600e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-12,7.343127e+01,7.486672e-03,1.815632e-03,4.259792e-03,1.253872e-03,1.351680e-04,
