phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,8192,8192,8192,OS2-fast-7,1.748618e+02,2.481463e-06,8.465085e+01,1.298878e-02,1.343080e-03,9.879014e-03,8.723156e-04,6.740039e-04,
5.000000e-01,8192,8192,8192,OS2-fast-8,6.539060e+00,1.551231e-07,7.504813e+01,1.465075e-02,1.404415e-03,1.128257e-02,1.004763e-03,7.407839e-04,
5.000000e-01,8192,8192,8192,OS2-fast-9,1.673995e-01,9.694771e-09,6.757079e+01,1.627199e-02,1.412880e-03,1.270220e-02,1.140178e-03,7.972104e-04,
5.000000e-01,8192,8192,8192,OS2-fast-10,2.714331e-02,6.062262e-10,6.172297e+01,1.781365e-02,1.468067e-03,1.400658e-02,1.259013e-03,8.638849e-04,
5.000000e-01,8192,8192,8192,OS2-fast-11,9.021975e-03,7.567446e-11,5.659880e+01,1.942641e-02,1.519425e-03,1.537663e-02,1.388414e-03,9.260216e-04,
5.000000e-01,8192,8192,8192,OS2-fast-12,2.658086e-04,4.733143e-12,5.211353e+01,2.109839e-02,1.587165e-03,1.679745e-02,1.517103e-03,9.830117e-04,
5.000000e-01,8192,8192,8192,OS2-fast-13,1.695526e-05,2.957474e-13,4.822869e+01,2.279787e-02,1.797702e-03,1.808671e-02,1.649052e-03,1.048831e-03,
5.000000e-01,8192,8192,8192,OS2-fast-14,1.715525e-06,1.836737e-14,4.485439e+01,2.451291e-02,1.898438e-03,1.950771e-02,1.780673e-03,1.111599e-03,
5.000000e-01,8192,8192,8192,OS2-fast-15,4.191623e-08,1.036313e-15,4.206896e+01,2.613594e-02,1.997099e-03,2.084969e-02,1.899918e-03,1.172239e-03,
5.000000e-01,8192,8192,8192,OS2-fast-16,2.788635e-09,6.104350e-17,3.950426e+01,2.783274e-02,2.071542e-03,2.230594e-02,2.012079e-03,1.229041e-03,
5.000000e-01,8192,8192,8192,OS2-fast-17,3.487207e-11,4.611914e-17,3.735933e+01,2.943071e-02,2.123807e-03,2.362549e-02,2.162609e-03,1.295737e-03,
5.000000e-01,8192,8192,8192,OS2-fast-18,2.838902e-12,4.547586e-17,3.538036e+01,3.107689e-02,2.203248e-03,2.505727e-02,2.249727e-03,1.348405e-03,
5.000000e-01,8192,8192,8192,OS2-fast-19,7.339127e-14,4.546305e-17,3.331040e+01,3.300806e-02,2.447435e-03,2.652125e-02,2.397984e-03,1.420738e-03,
5.000000e-01,8192,8192,8192,OS2-fast-20,1.086827e-14,4.546844e-17,3.167616e+01,3.471101e-02,2.550628e-03,2.797065e-02,2.497095e-03,1.475581e-03,
5.000000e-01,8192,8192,8192,OS2-accu-2,4.445624e+07,5.303382e-01,1.894876e+02,5.802551e-03,2.484710e-03,2.450173e-03,2.342266e-04,4.207441e-04,
5.000000e-01,8192,8192,8192,OS2-accu-3,1.513496e+06,4.110174e-02,1.373479e+02,8.005304e-03,2.647010e-03,4.362765e-03,3.663421e-04,4.239162e-04,
5.000000e-01,8192,8192,8192,OS2-accu-4,1.973876e+05,2.603940e-03,1.119755e+02,9.819212e-03,2.795732e-03,5.852528e-03,4.896551e-04,4.665270e-04,
5.000000e-01,8192,8192,8192,OS2-accu-5,6.536453e+03,1.628708e-04,9.492600e+01,1.158283e-02,2.968946e-03,7.242476e-03,6.117709e-04,5.434652e-04,
5.000000e-01,8192,8192,8192,OS2-accu-6,2.790735e+02,1.017861e-05,8.311082e+01,1.322946e-02,3.045223e-03,8.625291e-03,7.366458e-04,6.081225e-04,
5.000000e-01,8192,8192,8192,OS2-accu-7,3.419322e+01,6.362762e-07,7.370770e+01,1.491719e-02,3.104764e-03,1.005890e-02,8.610333e-04,6.765592e-04,
5.000000e-01,8192,8192,8192,OS2-accu-8,7.018140e+00,7.679355e-08,6.656181e+01,1.651866e-02,3.168245e-03,1.140329e-02,9.949731e-04,7.364188e-04,
5.000000e-01,8192,8192,8192,OS2-accu-9,6.743534e-01,4.800111e-09,6.103121e+01,1.801556e-02,3.145113e-03,1.273055e-02,1.123590e-03,7.964660e-04,
5.000000e-01,8192,8192,8192,OS2-accu-10,1.893954e-02,2.999576e-10,5.590867e+01,1.966621e-02,3.226107e-03,1.411145e-02,1.253356e-03,8.610788e-04,
5.000000e-01,8192,8192,8192,OS2-accu-11,6.700786e-04,1.874417e-11,5.152066e+01,2.134118e-02,3.305470e-03,1.551507e-02,1.381546e-03,9.234788e-04,
5.000000e-01,8192,8192,8192,OS2-accu-12,6.947181e-05,1.172722e-12,4.792260e+01,2.294349e-02,3.388573e-03,1.686266e-02,1.496948e-03,9.843329e-04,
